,y_test,y_pred,code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_n_days,avg_total_sum_clicks,year,semester,overall_total_clicks
409,0,0,0,1,8,1,7,1,0,60,0,121,3.5749185667752443,2014,1,432.56514657980455
27413,0,0,6,0,0,2,9,1,0,30,0,82,3.1651090342679127,2013,1,259.53894080996884
14027,0,0,3,0,6,2,1,0,0,60,0,76,2.2132963988919667,2013,1,168.21052631578948
27359,0,0,6,0,5,2,4,0,0,30,0,25,2.476923076923077,2013,1,61.92307692307693
3376,1,1,1,0,0,2,3,0,0,120,1,1,1.3333333333333333,2013,1,1.3333333333333333
3457,1,1,1,1,10,2,2,0,0,120,0,21,2.392523364485981,2013,1,50.242990654205606
15005,1,0,3,0,5,0,5,0,0,120,0,112,2.2478991596638656,2014,0,251.76470588235293
29220,0,1,6,0,3,2,8,0,0,30,0,9,2.95,2014,1,26.55
1030,1,1,1,1,4,2,1,0,0,60,0,25,2.819672131147541,2013,0,70.49180327868852
1133,0,0,1,0,12,2,7,1,0,60,0,74,8.046004842615012,2013,0,595.4043583535109
4635,1,1,1,0,0,0,5,0,0,120,0,24,2.1623931623931623,2014,0,51.8974358974359
5741,1,1,1,0,0,2,2,0,0,180,0,1,2.3333333333333335,2014,1,2.3333333333333335
7222,0,0,1,0,0,0,6,1,0,60,0,45,3.393617021276596,2014,1,152.7127659574468
19093,0,0,4,1,10,0,6,0,0,60,0,126,7.200290275761974,2014,1,907.2365747460087
16675,1,1,3,0,5,2,0,0,0,180,1,26,2.1476510067114094,2014,1,55.83892617449664
16459,1,1,3,1,8,2,2,1,0,60,0,27,1.9836065573770492,2014,1,53.557377049180324
26100,0,0,5,1,9,2,4,0,0,60,0,123,4.084615384615384,2014,1,502.4076923076923
21434,0,0,5,1,1,1,8,0,0,90,0,156,3.2719703977798336,2013,1,510.427382053654
27844,0,0,6,0,7,2,7,0,1,60,0,32,4.194244604316546,2014,0,134.2158273381295
16486,0,0,3,0,8,1,6,1,0,60,0,233,2.220177232447171,2014,1,517.3012951601909
20950,1,1,5,1,5,0,8,0,0,60,0,22,1.8807339449541285,2013,0,41.37614678899082
25128,0,0,5,1,11,2,6,0,0,120,0,83,4.0131578947368425,2014,1,333.0921052631579
15148,0,0,3,1,6,0,2,0,0,90,0,55,1.9242424242424243,2014,0,105.83333333333334
13932,0,0,3,1,5,0,4,1,0,60,0,138,2.139189189189189,2013,1,295.2081081081081
11773,1,1,3,1,10,0,2,1,0,120,0,24,2.765765765765766,2013,0,66.37837837837839
19773,1,1,5,1,11,2,7,0,0,120,1,51,4.442622950819672,2013,0,226.57377049180326
9086,1,0,2,1,5,0,7,0,0,120,0,59,6.887372013651877,2014,1,406.35494880546077
18572,0,0,4,0,11,0,0,0,0,60,0,57,4.2063492063492065,2014,0,239.76190476190476
1328,0,1,1,0,9,0,3,0,0,60,0,22,2.2116788321167884,2013,0,48.65693430656935
4613,1,1,1,0,6,0,0,1,0,120,1,11,1.930232558139535,2014,0,21.232558139534884
12193,0,0,3,1,9,0,1,0,0,60,0,114,2.200374531835206,2013,0,250.8426966292135
17436,1,0,4,1,0,0,6,0,0,30,0,50,3.8529411764705883,2013,1,192.64705882352942
19053,0,0,4,1,6,0,7,0,0,60,0,70,4.02,2014,1,281.4
24200,1,1,5,1,3,4,3,1,0,90,0,34,3.7564102564102564,2014,0,127.71794871794872
24925,1,0,5,1,10,1,1,0,0,150,0,87,4.671902268760907,2014,1,406.4554973821989
28754,0,0,6,0,0,2,2,1,0,30,0,98,2.7904761904761903,2014,1,273.46666666666664
12247,1,0,3,1,8,0,7,0,0,60,0,65,2.0047846889952154,2013,0,130.311004784689
1835,0,0,1,0,1,0,4,0,0,60,0,47,3.1792452830188678,2013,0,149.4245283018868
15393,1,1,3,1,3,2,7,0,0,60,1,16,1.9339622641509433,2014,0,30.943396226415093
26002,1,1,5,1,5,2,1,0,0,60,0,6,2.1666666666666665,2014,1,13.0
25411,0,0,5,1,9,2,0,1,1,60,0,92,3.7269890795631824,2014,1,342.8829953198128
24437,1,1,5,1,7,0,4,0,0,60,0,1,1.0,2014,0,1.0
7145,1,1,1,1,1,2,7,1,0,60,0,10,2.7083333333333335,2014,1,27.083333333333336
16614,0,0,3,0,8,2,9,0,0,60,0,47,2.44,2014,1,114.67999999999999
18834,1,1,4,1,10,2,5,0,2,30,0,12,3.597826086956522,2014,1,43.173913043478265
2726,1,1,1,0,10,2,0,0,0,60,0,1,1.25,2013,1,1.25
16912,0,1,3,1,4,1,8,1,0,90,0,41,2.0086206896551726,2014,1,82.35344827586208
9362,1,1,2,1,9,0,8,0,0,30,0,14,2.7291666666666665,2014,1,38.20833333333333
1671,1,1,1,0,4,2,0,0,0,60,0,17,2.5698924731182795,2013,0,43.68817204301075
10132,1,1,2,1,4,0,6,1,0,60,0,20,7.8321678321678325,2014,1,156.64335664335664
16131,0,0,3,0,8,1,9,1,0,60,0,130,2.9669582118561713,2014,1,385.70456754130225
4129,1,0,1,0,12,0,3,0,0,60,0,47,9.984,2013,1,469.248
4021,0,0,1,0,6,1,2,1,0,60,0,50,2.218430034129693,2013,1,110.92150170648465
3072,1,1,1,1,3,1,2,2,0,60,0,18,1.7755102040816326,2013,1,31.959183673469386
26186,1,0,5,0,6,1,8,0,0,60,0,53,2.299363057324841,2014,1,121.86624203821657
10887,1,1,2,1,11,0,3,0,0,150,0,12,2.7,2014,1,32.400000000000006
1579,0,0,1,0,12,2,6,0,0,60,0,42,3.1959798994974875,2013,0,134.23115577889448
8021,1,1,2,1,3,0,1,1,0,60,0,45,2.6842105263157894,2014,0,120.78947368421052
2238,1,1,1,0,0,2,4,1,0,90,0,15,2.6853932584269664,2013,0,40.28089887640449
5078,1,0,1,0,2,0,6,1,0,60,0,62,3.1778975741239894,2014,0,197.02964959568735
29150,0,0,6,0,6,1,7,1,0,30,0,255,5.102065613608748,2014,1,1301.0267314702307
10327,1,1,2,0,4,2,4,0,0,90,0,19,3.411764705882353,2014,1,64.82352941176471
4007,0,0,1,0,0,2,7,1,0,60,0,82,2.088235294117647,2013,1,171.23529411764707
351,0,0,0,0,6,0,3,0,0,120,0,76,3.5365853658536586,2013,1,268.7804878048781
27763,1,1,6,0,5,0,1,0,1,60,0,34,2.4031007751937983,2014,0,81.70542635658914
24687,1,1,5,1,9,2,7,1,1,180,1,29,1.891089108910891,2014,0,54.84158415841584
19749,0,0,4,1,8,1,6,1,0,30,0,57,4.397553516819572,2014,1,250.66055045871562
6961,0,0,1,1,10,2,6,1,0,60,0,47,3.300380228136882,2014,1,155.11787072243345
6122,1,1,1,0,0,0,4,0,0,60,0,21,1.873015873015873,2014,1,39.333333333333336
2899,1,1,1,0,3,3,2,1,1,60,0,2,1.8333333333333333,2013,1,3.6666666666666665
28574,0,0,6,0,0,2,4,0,0,30,0,52,3.5261194029850746,2014,1,183.3582089552239
20679,1,1,5,1,5,0,3,0,0,120,0,4,1.3076923076923077,2013,0,5.230769230769231
16121,0,0,3,1,11,0,1,0,1,120,0,82,2.2067796610169492,2014,1,180.95593220338984
8758,0,0,2,0,3,0,9,1,0,60,0,113,4.2317497103128625,2014,0,478.18771726535346
9457,1,1,2,1,7,2,3,1,0,180,0,18,4.053191489361702,2014,1,72.95744680851064
24856,0,0,5,1,11,0,9,1,0,60,0,71,4.20508166969147,2014,1,298.5607985480944
5354,0,1,1,0,10,2,0,1,0,60,0,24,2.014705882352941,2014,0,48.35294117647059
2908,0,0,1,1,12,2,5,1,1,60,0,83,2.258575197889182,2013,1,187.4617414248021
5141,0,0,1,0,1,2,3,0,0,60,0,62,1.7361111111111112,2014,0,107.63888888888889
6022,1,0,1,0,9,0,9,1,0,60,0,158,2.616013071895425,2014,1,413.33006535947715
20648,1,1,5,1,12,0,2,0,0,60,0,10,3.7752808988764044,2013,0,37.752808988764045
8353,1,1,2,1,12,1,2,0,0,60,0,25,3.269662921348315,2014,0,81.74157303370787
17706,1,1,4,1,5,1,0,0,0,60,0,3,1.8571428571428572,2013,1,5.571428571428571
22553,1,1,5,1,1,2,4,0,0,90,0,24,3.069182389937107,2013,1,73.66037735849056
2361,0,1,1,1,12,2,7,0,0,60,0,25,2.070588235294118,2013,1,51.76470588235295
11657,1,1,3,1,6,2,9,0,0,60,0,29,2.150943396226415,2013,0,62.37735849056604
26798,1,1,5,1,6,1,3,0,0,120,1,13,3.4862385321100917,2014,1,45.321100917431195
15056,1,1,3,1,7,2,0,1,0,60,0,15,1.8391959798994975,2014,0,27.587939698492463
18122,1,0,4,1,10,0,0,0,0,30,0,45,4.940740740740741,2014,0,222.33333333333334
10311,0,0,2,1,5,2,1,0,0,60,0,66,2.8566037735849057,2014,1,188.53584905660378
5359,0,0,1,0,8,1,8,0,0,60,0,222,6.857336956521739,2014,0,1522.328804347826
1590,1,1,1,0,10,2,3,1,0,120,0,9,2.9347826086956523,2013,0,26.41304347826087
23079,1,1,5,0,5,2,0,0,0,90,0,16,3.074468085106383,2013,1,49.191489361702125
11040,0,0,2,1,8,1,2,1,0,60,0,60,2.7477477477477477,2014,1,164.86486486486487
27382,1,1,6,0,8,2,7,0,0,30,0,6,2.0,2013,1,12.0
4233,0,1,1,1,4,0,0,0,2,120,1,20,2.0,2014,0,40.0
10074,1,1,2,1,12,0,0,0,0,90,0,5,2.9166666666666665,2014,1,14.583333333333332
22024,0,0,5,0,10,0,2,1,0,60,0,120,5.98716577540107,2013,1,718.4598930481284
15563,1,0,3,1,5,0,4,0,1,120,0,58,2.8524590163934427,2014,1,165.44262295081967
14896,1,1,3,1,11,0,5,0,0,60,0,19,2.0686274509803924,2014,0,39.30392156862745
4562,0,0,1,0,5,0,2,1,0,120,0,58,2.714975845410628,2014,0,157.46859903381642
12707,0,1,3,1,8,2,5,0,1,120,0,58,2.6095238095238096,2013,1,151.35238095238097
18770,0,0,4,1,11,0,7,0,0,60,0,102,3.14123006833713,2014,1,320.40546697038724
19087,0,0,4,1,6,2,6,1,0,120,0,101,4.234732824427481,2014,1,427.7080152671756
15589,1,0,3,0,9,2,4,0,0,120,1,82,2.0154525386313464,2014,1,165.2671081677704
13621,1,0,3,0,0,0,9,0,0,60,0,43,3.0765765765765765,2013,1,132.2927927927928
29094,0,0,6,0,8,2,7,0,0,90,0,62,2.6866666666666665,2014,1,166.57333333333332
27199,0,0,6,0,8,2,2,0,0,30,0,38,3.012121212121212,2013,1,114.46060606060607
25196,0,0,5,1,0,0,9,0,0,60,0,107,5.346726190476191,2014,1,572.0997023809524
29025,1,0,6,1,6,2,6,1,0,30,1,68,2.3259911894273126,2014,1,158.16740088105726
2728,0,0,1,0,9,2,1,1,0,60,0,98,2.7305825242718447,2013,1,267.59708737864077
12056,1,1,3,0,9,2,4,0,0,60,0,36,2.580357142857143,2013,0,92.89285714285714
7706,1,1,2,0,3,1,3,0,0,30,0,4,4.578947368421052,2014,0,18.31578947368421
18637,0,0,4,1,12,1,6,1,0,90,0,64,3.460122699386503,2014,0,221.4478527607362
20104,0,1,5,1,0,2,9,0,2,60,0,60,3.5419847328244276,2013,0,212.51908396946567
6388,1,1,1,0,12,0,6,1,0,180,0,12,2.265625,2014,1,27.1875
22615,0,1,5,1,10,0,4,0,0,60,0,25,5.004484304932736,2013,1,125.1121076233184
20621,1,0,5,1,3,2,0,0,0,120,0,112,9.05944055944056,2013,0,1014.6573426573427
15933,0,0,3,1,11,0,5,0,1,60,0,70,1.6550218340611353,2014,1,115.85152838427948
26673,1,1,5,1,12,0,4,2,0,120,0,4,2.823529411764706,2014,1,11.294117647058824
28197,1,1,6,0,8,2,3,1,0,30,1,9,2.6875,2014,0,24.1875
18539,1,0,4,0,1,2,2,0,0,90,0,68,3.630718954248366,2014,0,246.88888888888889
0,0,0,0,1,0,1,9,2,0,180,0,40,4.76530612244898,2013,1,190.6122448979592
17651,0,0,4,1,3,2,7,1,0,90,0,108,5.3707052441229655,2013,1,580.0361663652802
5647,0,0,1,0,6,1,1,0,0,60,0,136,3.766268260292165,2014,1,512.2124833997344
14005,1,1,3,1,6,2,9,0,0,60,0,29,3.1677018633540373,2013,1,91.86335403726709
4435,1,0,1,1,8,2,7,0,0,120,0,90,1.7346938775510203,2014,0,156.12244897959184
11571,1,1,3,0,7,2,2,1,1,180,0,7,1.7741935483870968,2013,0,12.419354838709678
28521,1,0,6,0,1,2,4,0,0,30,0,16,3.830769230769231,2014,0,61.292307692307695
9565,1,1,2,1,7,2,6,0,0,60,0,6,5.28125,2014,1,31.6875
9655,1,1,2,1,11,0,0,0,0,30,0,5,2.210526315789474,2014,1,11.05263157894737
2025,0,0,1,0,0,0,8,0,0,60,0,67,3.439252336448598,2013,0,230.42990654205607
23295,0,0,5,1,9,0,2,0,0,150,0,49,3.405128205128205,2013,1,166.85128205128206
161,0,0,0,1,6,2,5,2,0,60,0,98,4.3624161073825505,2013,1,427.51677852348996
4912,1,0,1,0,9,0,7,1,0,60,1,36,2.804428044280443,2014,0,100.95940959409594
15407,0,0,3,1,11,2,2,0,1,150,1,79,2.575447570332481,2014,0,203.460358056266
18245,0,0,4,1,4,0,3,0,1,90,0,59,3.5208333333333335,2014,0,207.72916666666669
27144,0,0,6,1,9,0,9,0,0,30,0,48,2.5324675324675323,2013,1,121.55844155844156
4766,0,0,1,0,8,0,9,0,0,60,0,72,3.577639751552795,2014,0,257.5900621118013
18575,1,0,4,1,9,2,2,0,0,30,0,74,6.84652278177458,2014,0,506.64268585131896
23612,1,1,5,0,0,2,7,1,0,60,1,29,3.1554770318021204,2014,0,91.50883392226149
26316,1,0,5,0,0,2,1,1,0,60,0,59,2.7058823529411766,2014,1,159.64705882352942
17141,0,0,4,1,11,2,8,1,0,120,0,230,4.347580138277813,2013,1,999.9434318038969
15909,1,0,3,0,3,2,6,0,0,60,0,47,2.3194444444444446,2014,1,109.0138888888889
323,0,0,0,1,8,2,9,0,0,120,0,111,3.9128329297820823,2013,1,434.32445520581115
6027,0,0,1,0,1,0,8,1,0,60,0,54,3.530343007915567,2014,1,190.63852242744062
25094,0,0,5,0,1,2,2,0,0,60,0,192,3.545094152626363,2014,1,680.6580773042617
4141,1,1,1,0,3,2,3,0,0,60,0,1,1.8181818181818181,2013,1,1.8181818181818181
23645,0,0,5,1,10,1,7,0,0,60,0,138,3.9196217494089836,2014,0,540.9078014184397
3450,0,0,1,0,8,0,9,1,0,60,0,82,2.452830188679245,2013,1,201.1320754716981
10229,0,0,2,1,1,0,2,0,0,60,0,76,4.8860103626943,2014,1,371.33678756476684
16966,0,0,3,1,6,1,8,1,1,60,0,74,2.109090909090909,2014,1,156.07272727272726
13082,0,0,3,0,11,0,2,1,0,60,0,91,2.0162074554294978,2013,1,183.47487844408428
29066,1,1,6,1,5,2,2,0,0,30,0,2,1.6666666666666667,2014,1,3.3333333333333335
2716,1,1,1,0,10,1,1,0,0,180,0,8,2.5319148936170213,2013,1,20.25531914893617
5067,1,1,1,0,3,0,0,0,0,60,0,1,2.0,2014,0,2.0
6427,0,0,1,0,9,2,6,0,0,60,0,57,2.925266903914591,2014,1,166.74021352313167
18835,0,0,4,1,6,2,1,0,0,60,0,116,2.992982456140351,2014,1,347.1859649122807
9786,1,1,2,1,6,0,6,1,0,60,0,7,1.375,2014,1,9.625
8493,0,0,2,1,8,0,8,0,0,60,0,128,3.308855291576674,2014,0,423.53347732181425
21509,1,1,5,1,6,0,8,1,2,90,0,17,3.853448275862069,2013,1,65.50862068965517
16426,0,0,3,0,11,2,6,0,0,120,0,76,2.610951008645533,2014,1,198.43227665706053
26513,1,1,5,1,7,2,6,0,0,60,0,24,3.468599033816425,2014,1,83.2463768115942
24962,0,0,5,1,7,2,6,1,2,60,0,78,3.3375,2014,1,260.325
10654,1,1,2,1,1,0,8,0,0,30,0,2,2.0,2014,1,4.0
23271,0,0,5,1,9,2,0,1,0,90,1,68,3.851063829787234,2013,1,261.8723404255319
16991,0,0,3,1,5,0,6,1,0,120,0,233,7.883053600433135,2014,1,1836.7514889009203
19626,0,0,4,1,9,0,6,1,0,60,0,95,3.379862700228833,2014,1,321.0869565217391
7447,1,1,2,1,7,0,0,0,0,60,0,26,2.0654205607476634,2014,0,53.70093457943925
28437,0,0,6,0,3,0,4,1,0,30,0,152,3.99581589958159,2014,0,607.3640167364017
13352,1,1,3,0,6,2,0,0,1,120,0,11,2.138888888888889,2013,1,23.52777777777778
11110,1,1,2,1,10,0,9,1,0,60,0,32,8.194594594594594,2014,1,262.227027027027
17379,0,0,4,1,7,0,7,0,0,60,0,114,3.615023474178404,2013,1,412.11267605633805
3283,1,1,1,0,11,0,1,0,0,120,0,4,2.933333333333333,2013,1,11.733333333333333
13700,1,1,3,0,0,2,9,0,0,60,1,2,2.0,2013,1,4.0
13522,1,1,3,1,0,2,7,0,0,60,0,8,3.3666666666666667,2013,1,26.933333333333334
21158,0,0,5,1,0,2,3,1,0,60,0,117,3.659493670886076,2013,0,428.16075949367087
4754,1,1,1,0,5,2,0,0,0,60,0,26,2.7841726618705036,2014,0,72.38848920863309
1409,0,0,1,0,0,2,2,1,0,60,1,142,2.9274755927475593,2013,0,415.7015341701534
25170,0,0,5,1,10,2,1,0,1,60,0,157,3.9205069124423964,2014,1,615.5195852534562
24949,0,0,5,1,9,0,7,0,0,60,0,45,5.394014962593516,2014,1,242.73067331670825
9700,0,1,2,1,11,0,4,0,1,120,0,15,1.5945945945945945,2014,1,23.91891891891892
11432,1,1,3,1,3,0,2,0,1,150,0,26,2.784,2013,0,72.384
18062,1,1,4,1,5,1,8,0,0,30,0,21,3.126984126984127,2014,0,65.66666666666667
25826,0,0,5,1,3,2,3,1,0,90,0,240,4.575546257554626,2014,1,1098.1311018131103
265,1,0,0,1,11,2,0,1,0,60,0,219,5.550074738415546,2013,1,1215.4663677130045
1111,1,1,1,0,1,0,5,0,2,120,0,20,2.736842105263158,2013,0,54.73684210526316
18036,0,0,4,1,4,0,4,0,0,60,0,63,11.56842105263158,2013,1,728.8105263157895
12136,0,0,3,1,7,0,6,0,0,60,0,92,2.618715083798883,2013,0,240.9217877094972
19348,0,0,4,1,7,2,5,0,0,60,0,63,4.247838616714698,2014,1,267.61383285302594
27863,0,0,6,0,0,1,8,1,0,30,0,71,2.0609756097560976,2014,0,146.32926829268294
579,1,0,0,1,8,0,9,0,0,120,0,35,3.0127388535031847,2014,1,105.44585987261146
24662,0,0,5,1,9,1,9,1,0,90,0,45,7.6781115879828326,2014,0,345.51502145922746
9779,0,0,2,1,7,1,9,2,0,60,0,84,3.274390243902439,2014,1,275.0487804878049
5686,0,0,1,0,12,0,0,0,0,60,0,54,6.2075471698113205,2014,1,335.2075471698113
27717,1,0,6,1,5,0,0,1,0,30,1,60,2.865800865800866,2013,1,171.94805194805195
26731,0,0,5,1,11,1,7,0,0,120,0,157,4.5073977371627505,2014,1,707.6614447345519
20349,1,1,5,1,2,2,4,1,1,150,0,45,2.857142857142857,2013,0,128.57142857142858
13314,0,0,3,1,7,2,5,1,0,60,0,112,2.1476510067114094,2013,1,240.53691275167785
27032,1,1,6,1,7,2,2,0,0,30,0,7,4.033333333333333,2013,1,28.233333333333334
23980,0,0,5,1,3,0,3,0,1,150,1,99,4.109375,2014,0,406.828125
8910,0,0,2,1,6,0,8,0,0,60,1,107,3.7400881057268722,2014,0,400.1894273127753
8505,1,1,2,1,8,2,9,0,0,60,0,33,3.6682926829268294,2014,0,121.05365853658537
13128,0,0,3,0,5,1,8,1,0,60,0,74,2.5588972431077694,2013,1,189.35839598997495
6223,0,0,1,0,6,2,3,1,0,60,1,69,3.604265402843602,2014,1,248.69431279620852
1524,0,0,1,0,0,0,3,0,0,60,0,38,2.1879194630872485,2013,0,83.14093959731544
2539,1,0,1,0,0,0,3,1,0,120,0,82,2.3285714285714287,2013,1,190.94285714285715
494,0,0,0,0,2,0,2,1,0,60,0,181,6.738476011288805,2014,1,1219.6641580432738
5862,1,1,1,0,3,0,2,0,0,60,0,3,2.4615384615384617,2014,1,7.384615384615385
18851,0,0,4,1,5,1,8,0,0,90,0,130,3.3443708609271523,2014,1,434.7682119205298
9456,1,1,2,1,7,2,6,0,0,60,0,12,3.1272727272727274,2014,1,37.52727272727273
18462,1,1,4,1,6,0,9,0,0,90,0,8,3.0588235294117645,2014,0,24.470588235294116
10603,1,1,2,0,0,2,2,0,0,120,0,8,3.8461538461538463,2014,1,30.76923076923077
12425,1,1,3,1,0,0,6,1,0,60,0,25,3.2598425196850394,2013,0,81.49606299212599
6763,1,1,1,0,1,2,5,0,0,180,0,5,2.2903225806451615,2014,1,11.451612903225808
9480,1,1,2,0,12,0,7,0,0,60,0,13,2.8,2014,1,36.4
11521,1,1,3,0,3,0,8,0,2,180,0,33,1.5944444444444446,2013,0,52.61666666666667
4927,1,1,1,0,6,1,3,0,0,60,0,1,3.1666666666666665,2014,0,3.1666666666666665
4006,0,0,1,0,0,0,8,1,0,60,0,80,3.5714285714285716,2013,1,285.7142857142857
7801,1,1,2,1,12,0,2,0,0,60,1,39,1.6346153846153846,2014,0,63.75
5030,1,0,1,0,8,2,9,1,0,60,0,47,1.8564102564102565,2014,0,87.25128205128206
7097,0,0,1,0,2,0,4,1,0,60,0,101,6.64167916041979,2014,1,670.8095952023988
716,1,0,0,0,1,2,6,1,0,60,0,57,3.588888888888889,2014,1,204.56666666666666
7868,0,0,2,1,8,1,8,1,0,60,0,201,3.266405484818805,2014,0,656.5475024485797
18055,1,1,4,1,6,1,2,0,0,60,0,22,4.423357664233577,2014,0,97.3138686131387
16188,1,0,3,1,11,0,2,0,1,60,0,77,2.44,2014,1,187.88
20714,0,0,5,0,0,2,4,0,0,130,1,234,4.058359621451104,2013,0,949.6561514195583
5120,0,0,1,0,8,2,9,0,0,60,0,82,1.671270718232044,2014,0,137.04419889502762
9738,0,0,2,0,6,0,0,0,0,120,1,106,3.6035805626598467,2014,1,381.97953964194375
10992,1,1,2,1,7,0,6,0,0,180,0,24,2.369047619047619,2014,1,56.85714285714286
20643,0,0,5,1,11,2,4,0,0,60,0,249,6.186327636515215,2013,0,1540.3955814922886
27238,1,1,6,0,0,0,8,0,0,30,0,3,6.444444444444445,2013,1,19.333333333333336
2752,1,0,1,0,0,0,3,0,0,120,0,169,2.5923309788092834,2013,1,438.1039354187689
17460,0,0,4,1,11,0,8,0,0,60,0,56,3.4967105263157894,2013,1,195.81578947368422
7473,0,0,2,0,6,4,8,0,0,60,0,100,4.029780564263323,2014,0,402.9780564263323
7817,0,1,2,1,6,1,3,0,0,60,0,37,5.457446808510638,2014,0,201.9255319148936
6867,0,0,1,0,6,0,4,0,0,60,0,61,3.6578073089700998,2014,1,223.12624584717608
29089,0,0,6,0,5,0,0,0,0,30,0,46,2.3232758620689653,2014,1,106.8706896551724
5275,0,0,1,0,9,2,3,1,0,60,0,115,3.2268244575936884,2014,0,371.08481262327416
22739,0,0,5,1,11,2,2,0,0,60,0,189,5.722916666666666,2013,1,1081.63125
16516,1,1,3,1,8,0,5,0,0,60,1,7,2.0344827586206895,2014,1,14.241379310344826
8380,0,0,2,1,8,0,3,1,0,60,0,60,4.2018779342723,2014,0,252.112676056338
22742,0,0,5,1,0,2,8,1,0,60,0,99,4.455759599332221,2013,1,441.12020033388984
126,0,0,0,1,7,1,9,2,0,60,0,119,4.052511415525114,2013,1,482.24885844748854
1557,0,0,1,0,9,0,4,1,0,60,0,135,4.516823687752355,2013,0,609.7711978465679
4403,1,1,1,0,0,2,6,1,0,60,0,26,3.1448275862068966,2014,0,81.76551724137931
17124,1,1,4,1,6,2,9,0,0,30,0,35,5.084745762711864,2013,1,177.96610169491524
20667,1,1,5,1,6,1,7,0,0,90,0,29,3.368888888888889,2013,0,97.69777777777777
8015,1,1,2,1,0,0,3,0,0,60,0,8,4.739130434782608,2014,0,37.91304347826087
7224,0,0,1,0,10,3,3,1,0,120,0,154,4.1208425720620845,2014,1,634.609756097561
12377,1,0,3,0,1,0,6,1,0,60,0,67,2.430962343096234,2013,0,162.87447698744768
13476,0,0,3,1,10,2,1,0,0,60,0,98,2.3206831119544593,2013,1,227.426944971537
10838,1,1,2,1,0,0,8,0,0,120,0,1,1.0,2014,1,1.0
12435,1,1,3,1,1,2,0,1,0,60,0,19,2.707865168539326,2013,0,51.449438202247194
21896,1,1,5,0,6,1,5,0,0,60,0,35,3.80058651026393,2013,1,133.02052785923755
6627,1,1,1,0,11,2,1,1,0,120,0,28,2.2857142857142856,2014,1,64.0
9625,1,0,2,1,11,2,8,0,0,60,0,69,3.3689655172413793,2014,1,232.45862068965516
3481,1,1,1,0,7,2,5,0,0,120,0,13,2.130434782608696,2013,1,27.695652173913047
27564,0,0,6,0,3,0,2,0,0,30,0,47,3.6146341463414635,2013,1,169.8878048780488
22728,1,0,5,1,12,2,0,0,0,150,0,123,3.996011964107677,2013,1,491.5094715852443
25756,1,1,5,1,5,1,7,0,0,60,0,8,2.4285714285714284,2014,1,19.428571428571427
4626,0,0,1,0,1,2,2,0,1,120,0,74,2.888888888888889,2014,0,213.77777777777777
3125,0,1,1,0,4,2,2,0,0,60,0,34,2.221518987341772,2013,1,75.53164556962025
19095,1,1,4,1,9,0,3,1,0,90,0,29,4.052980132450331,2014,1,117.53642384105962
18268,0,0,4,1,7,2,1,0,0,60,0,137,3.4808306709265175,2014,0,476.8738019169329
9825,1,1,2,1,9,0,1,0,0,120,0,3,3.764705882352941,2014,1,11.294117647058822
21587,0,1,5,1,8,2,9,0,0,60,0,32,5.372881355932203,2013,1,171.9322033898305
26608,0,0,5,1,8,1,9,1,0,60,0,133,3.4425612052730696,2014,1,457.86064030131826
8508,1,1,2,1,12,0,0,0,0,60,0,3,5.333333333333333,2014,0,16.0
27555,0,0,6,0,0,2,7,0,0,30,0,36,4.0344827586206895,2013,1,145.24137931034483
20908,0,0,5,1,5,0,1,0,0,60,0,248,6.182456140350877,2013,0,1533.2491228070176
22602,0,0,5,1,1,2,8,0,0,90,0,64,5.755671902268761,2013,1,368.3630017452007
17841,1,1,4,1,12,2,0,0,0,30,0,10,3.2745098039215685,2013,1,32.745098039215684
40,0,0,0,0,1,0,4,0,0,180,0,89,3.0022727272727274,2013,1,267.2022727272727
21583,1,1,5,1,7,2,6,0,0,120,0,14,1.62,2013,1,22.68
25825,1,1,5,0,11,0,1,0,0,120,0,24,3.3388429752066116,2014,1,80.13223140495867
18433,0,0,4,1,0,0,1,0,0,60,0,65,4.351769911504425,2014,0,282.86504424778764
22514,1,1,5,1,9,2,3,0,0,180,1,5,1.8,2013,1,9.0
18884,0,0,4,0,2,2,0,0,0,60,0,188,4.805324459234609,2014,1,903.4009983361066
9210,0,0,2,1,3,0,0,0,0,120,0,93,8.113149847094801,2014,1,754.5229357798165
18015,0,0,4,1,0,1,2,0,0,30,0,231,5.05944931163955,2013,1,1168.732790988736
20160,0,0,5,1,6,0,5,0,1,120,0,45,4.3125,2013,0,194.0625
2826,0,0,1,0,6,2,5,1,0,60,0,72,2.610169491525424,2013,1,187.93220338983053
1945,0,0,1,0,11,0,1,0,0,120,0,79,3.041322314049587,2013,0,240.26446280991738
10382,1,0,2,1,4,0,9,0,0,30,0,42,3.0426356589147288,2014,1,127.79069767441861
25489,1,1,5,1,1,2,4,1,0,150,0,18,5.4449339207048455,2014,1,98.00881057268722
3942,0,0,1,0,6,0,6,1,0,60,0,39,3.0326409495548963,2013,1,118.27299703264096
22054,1,0,5,1,4,2,0,0,0,120,0,73,3.7788844621513946,2013,1,275.85856573705183
20709,0,0,5,1,1,2,9,0,0,60,0,84,3.7364568081991214,2013,0,313.8623718887262
14455,0,0,3,0,3,0,9,0,0,120,0,119,2.15,2014,0,255.85
4793,0,0,1,0,1,2,9,1,0,60,0,40,2.1139896373056994,2014,0,84.55958549222798
